count,department_name,intercept,Friday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,January,March,May
50,City of Roseville Fire Department,1,0,0,0,1,0,0,0,0,0,1
25,Coral Gables Fire and Rescue Department,1,0,0,0,1,0,0,0,0,0,1
77,Loudoun County Fire Rescue and EMS,1,0,0,0,1,0,0,0,0,0,1
87,Ontario Fire Department,1,0,0,0,1,0,0,0,0,0,1
442,San Francisco Fire Department,1,0,0,0,1,0,0,0,0,0,1
17,Kingston Fire and Rescue,1,0,0,0,1,0,0,0,0,0,1
112,West Metro Fire Rescue,1,0,0,0,1,0,0,0,0,0,1
75,The Villages Public Safety Department,1,0,0,0,1,0,0,0,0,0,1
15,Plainfield Fire Protection District,1,0,0,0,1,0,0,0,0,0,1
21,Riviera Beach Fire Rescue,1,0,0,0,1,0,0,0,0,0,1
696,Miami-Dade Fire Rescue Department,1,0,0,0,1,0,0,0,0,0,1
991,Los Angeles County Fire Department,1,0,0,0,1,0,0,0,0,0,1
42,Northwest Fire District,1,0,0,0,1,0,0,0,0,0,1
214,Boston Fire Department,1,0,0,0,1,0,0,0,0,0,1
169,Lexington Fire Department,1,0,0,0,1,0,0,0,0,0,1
2,Cicero Fire Department,1,0,0,0,1,0,0,0,0,0,1
1,Toms River Fire District 1,1,0,0,0,1,0,0,0,0,0,1
89,Newport News Fire Department,1,0,0,0,1,0,0,0,0,0,1
43,Adams County Fire Protection District,1,0,0,0,1,0,0,0,0,0,1
289,Sacramento Metropolitan Fire District,1,0,0,0,1,0,0,0,0,0,1
2,Wayne Township Volunteer Fire Department,1,0,0,0,1,0,0,0,0,0,1
46,Golder Ranch Fire District,1,0,0,0,1,0,0,0,0,0,1
23,South Adams County Fire Protection District,1,0,0,0,1,0,0,0,0,0,1
12,St Louis Park Fire Department,1,0,0,0,1,0,0,0,0,0,1
127,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,1,0,0,0,0,0,1
4,Jackson Township Fire Department,1,0,0,0,1,0,0,0,0,0,1
19,Beavercreek Township Fire Department,1,0,0,0,1,0,0,0,0,0,1
115,Richmond Fire and Emergency Services,1,0,0,0,1,0,0,0,0,0,1
38,Jersey City Fire Department,1,0,0,0,1,0,0,0,0,0,1
2,Sheridan Fire Department,1,0,0,0,1,0,0,0,0,0,1
306,Albuquerque Fire Rescue,1,0,0,0,1,0,0,0,0,0,1
59,City of Fort Myers Fire Department,1,0,0,0,1,0,0,0,0,0,1
78,Richland Fire and Emergency Services,1,0,0,0,1,0,0,0,0,0,1
53,Delray Beach Fire-Rescue Department,1,0,0,0,1,0,0,0,0,0,1
17,Noblesville Fire Department,1,0,0,0,1,0,0,0,0,0,1
693,Washington DC Fire & EMS Department,1,0,0,0,1,0,0,0,0,0,1
435,Memphis Division of Fire Services,1,0,0,0,1,0,0,0,0,0,1
10,Southern Platte Fire Protection District,1,0,0,0,1,0,0,0,0,0,1
56,Bellevue Fire Department,1,0,0,0,1,0,0,0,0,0,1
26,Fishers Fire and Emergency Services,1,0,0,0,1,0,0,0,0,0,1
224,Tucson Fire Department,1,0,0,0,1,0,0,0,0,0,1
74,West Palm Beach Fire Department,1,0,0,0,1,0,0,0,0,0,1
18,Delaware Fire Department,1,0,0,0,1,0,0,0,0,0,1
10,City of Westfield Fire Department,1,0,0,0,1,0,0,0,0,0,1
78,Pasco Fire Department,1,0,0,0,1,0,0,0,0,0,1
194,Mesa Fire and Medical Department,1,0,0,0,1,0,0,0,0,0,1
53,Starwest Tech RMZ,1,0,0,0,1,0,0,0,0,0,1
126,City of Saint Paul Fire Department,1,0,0,0,1,0,0,0,0,0,1
466,Orange County Fire Rescue Department,1,0,0,0,1,0,0,0,0,0,1
4,Torrington Fire Department,1,0,0,0,1,0,0,0,0,0,1
42,East Pierce Fire and Rescue,1,0,0,0,1,0,0,0,0,0,1
34,Olathe Fire Department,1,0,0,0,1,0,0,0,0,0,1
17,Jackson County Fire District 3,1,0,0,0,1,0,0,0,0,0,1
25,Jackson County Fire District 3,1,1,0,0,0,0,0,0,0,0,1
14,Southern Platte Fire Protection District,1,1,0,0,0,0,0,0,0,0,1
114,Richmond Fire and Emergency Services,1,1,0,0,0,0,0,0,0,0,1
2,Fairmount Fire Protection District,1,1,0,0,0,0,0,0,0,0,1
97,Ontario Fire Department,1,1,0,0,0,0,0,0,0,0,1
74,Hall County Fire Services,1,1,0,0,0,0,0,0,0,0,1
97,Pasco Fire Department,1,1,0,0,0,0,0,0,0,0,1
255,Tucson Fire Department,1,1,0,0,0,0,0,0,0,0,1
289,Anne Arundel County Fire Department,1,1,0,0,0,0,0,0,0,0,1
129,City of Saint Paul Fire Department,1,1,0,0,0,0,0,0,0,0,1
20,South Adams County Fire Protection District,1,1,0,0,0,0,0,0,0,0,1
13,Plainfield Fire Protection District,1,1,0,0,0,0,0,0,0,0,1
1177,Los Angeles County Fire Department,1,1,0,0,0,0,0,0,0,0,1
258,Sacramento Metropolitan Fire District,1,1,0,0,0,0,0,0,0,0,1
9,St Louis Park Fire Department,1,1,0,0,0,0,0,0,0,0,1
24,East Pierce Fire and Rescue,1,1,0,0,0,0,0,0,0,0,1
69,Loudoun County Fire Rescue and EMS,1,1,0,0,0,0,0,0,0,0,1
143,Orlando Fire Department,1,1,0,0,0,0,0,0,0,0,1
24,Delaware Fire Department,1,1,0,0,0,0,0,0,0,0,1
44,Northwest Fire District,1,1,0,0,0,0,0,0,0,0,1
2,Simsbury Volunteer Fire Department,1,1,0,0,0,0,0,0,0,0,1
112,West Metro Fire Rescue,1,1,0,0,0,0,0,0,0,0,1
41,City of Roseville Fire Department,1,1,0,0,0,0,0,0,0,0,1
2,Sheridan Fire Department,1,1,0,0,0,0,0,0,0,0,1
54,Delray Beach Fire-Rescue Department,1,1,0,0,0,0,0,0,0,0,1
6,Toms River Fire District 1,1,1,0,0,0,0,0,0,0,0,1
22,Noblesville Fire Department,1,1,0,0,0,0,0,0,0,0,1
35,Olathe Fire Department,1,1,0,0,0,0,0,0,0,0,1
137,Broward County Sheriffs Office Department of Fire Rescue,1,1,0,0,0,0,0,0,0,0,1
53,Cosumnes Community Services District Fire Department,1,1,0,0,0,0,0,0,0,0,1
175,Lexington Fire Department,1,1,0,0,0,0,0,0,0,0,1
647,Washington DC Fire & EMS Department,1,1,0,0,0,0,0,0,0,0,1
3,Jackson Township Fire Department,1,1,0,0,0,0,0,0,0,0,1
666,Clark County Fire Department,1,1,0,0,0,0,0,0,0,0,1
69,City of Fort Myers Fire Department,1,1,0,0,0,0,0,0,0,0,1
1,Wayne Township Volunteer Fire Department,1,1,0,0,0,0,0,0,0,0,1
22,New Rochelle Fire Department,1,1,0,0,0,0,0,0,0,0,1
319,Albuquerque Fire Rescue,1,1,0,0,0,0,0,0,0,0,1
60,Starwest Tech RMZ,1,1,0,0,0,0,0,0,0,0,1
3,Cicero Fire Department,1,1,0,0,0,0,0,0,0,0,1
17,Kingston Fire and Rescue,1,1,0,0,0,0,0,0,0,0,1
12,Fishers Fire and Emergency Services,1,1,0,0,0,0,0,0,0,0,1
97,Richland Fire and Emergency Services,1,1,0,0,0,0,0,0,0,0,1
82,The Villages Public Safety Department,1,1,0,0,0,0,0,0,0,0,1
17,Beavercreek Township Fire Department,1,1,0,0,0,0,0,0,0,0,1
24,City of Fairfax Fire Department,1,1,0,0,0,0,0,0,0,0,1
191,Mesa Fire and Medical Department,1,1,0,0,0,0,0,0,0,0,1
49,Golder Ranch Fire District,1,1,0,0,0,0,0,0,0,0,1
442,Memphis Division of Fire Services,1,1,0,0,0,0,0,0,0,0,1
40,Jersey City Fire Department,1,1,0,0,0,0,0,0,0,0,1
65,Alexandria Fire Department,1,1,0,0,0,0,0,0,0,0,1
451,Orange County Fire Rescue Department,1,1,0,0,0,0,0,0,0,0,1
28,Riviera Beach Fire Rescue,1,1,0,0,0,0,0,0,0,0,1
49,Adams County Fire Protection District,1,1,0,0,0,0,0,0,0,0,1
44,Bellevue Fire Department,1,1,0,0,0,0,0,0,0,0,1
711,Miami-Dade Fire Rescue Department,1,1,0,0,0,0,0,0,0,0,1
106,Newport News Fire Department,1,1,0,0,0,0,0,0,0,0,1
19,Rogers Fire Department,1,1,0,0,0,0,0,0,0,0,1
21,Coral Gables Fire and Rescue Department,1,1,0,0,0,0,0,0,0,0,1
5,Torrington Fire Department,1,1,0,0,0,0,0,0,0,0,1
25,Carmel Fire Department,1,1,0,0,0,0,0,0,0,0,1
69,West Palm Beach Fire Department,1,1,0,0,0,0,0,0,0,0,1
451,San Francisco Fire Department,1,1,0,0,0,0,0,0,0,0,1
9,City of Westfield Fire Department,1,1,0,0,0,0,0,0,0,0,1
241,Boston Fire Department,1,1,0,0,0,0,0,0,0,0,1
55,The Villages Public Safety Department,1,0,1,0,0,0,0,0,0,0,1
318,Albuquerque Fire Rescue,1,0,1,0,0,0,0,0,0,0,1
149,City of Saint Paul Fire Department,1,0,1,0,0,0,0,0,0,0,1
177,Lexington Fire Department,1,0,1,0,0,0,0,0,0,0,1
50,City of Fort Myers Fire Department,1,0,1,0,0,0,0,0,0,0,1
415,Orange County Fire Rescue Department,1,0,1,0,0,0,0,0,0,0,1
165,Orlando Fire Department,1,0,1,0,0,0,0,0,0,0,1
27,City of Fairfax Fire Department,1,0,1,0,0,0,0,0,0,0,1
18,Jackson County Fire District 3,1,0,1,0,0,0,0,0,0,0,1
63,Richland Fire and Emergency Services,1,0,1,0,0,0,0,0,0,0,1
108,West Metro Fire Rescue,1,0,1,0,0,0,0,0,0,0,1
8,Plainfield Fire Protection District,1,0,1,0,0,0,0,0,0,0,1
3,Cicero Fire Department,1,0,1,0,0,0,0,0,0,0,1
69,West Palm Beach Fire Department,1,0,1,0,0,0,0,0,0,0,1
191,Mesa Fire and Medical Department,1,0,1,0,0,0,0,0,0,0,1
51,Starwest Tech RMZ,1,0,1,0,0,0,0,0,0,0,1
2,Jackson Township Fire Department,1,0,1,0,0,0,0,0,0,0,1
22,South Adams County Fire Protection District,1,0,1,0,0,0,0,0,0,0,1
22,Rogers Fire Department,1,0,1,0,0,0,0,0,0,0,1
46,Cosumnes Community Services District Fire Department,1,0,1,0,0,0,0,0,0,0,1
138,Richmond Fire and Emergency Services,1,0,1,0,0,0,0,0,0,0,1
15,New Rochelle Fire Department,1,0,1,0,0,0,0,0,0,0,1
47,Adams County Fire Protection District,1,0,1,0,0,0,0,0,0,0,1
3,Sheridan Fire Department,1,0,1,0,0,0,0,0,0,0,1
29,Olathe Fire Department,1,0,1,0,0,0,0,0,0,0,1
16,Noblesville Fire Department,1,0,1,0,0,0,0,0,0,0,1
2,Toms River Fire District 1,1,0,1,0,0,0,0,0,0,0,1
44,Bellevue Fire Department,1,0,1,0,0,0,0,0,0,0,1
266,Tucson Fire Department,1,0,1,0,0,0,0,0,0,0,1
825,Clark County Fire Department,1,0,1,0,0,0,0,0,0,0,1
238,Anne Arundel County Fire Department,1,0,1,0,0,0,0,0,0,0,1
249,Sacramento Metropolitan Fire District,1,0,1,0,0,0,0,0,0,0,1
1067,Los Angeles County Fire Department,1,0,1,0,0,0,0,0,0,0,1
6,City of Westfield Fire Department,1,0,1,0,0,0,0,0,0,0,1
28,Delray Beach Fire-Rescue Department,1,0,1,0,0,0,0,0,0,0,1
20,Fishers Fire and Emergency Services,1,0,1,0,0,0,0,0,0,0,1
23,Carmel Fire Department,1,0,1,0,0,0,0,0,0,0,1
13,Kingston Fire and Rescue,1,0,1,0,0,0,0,0,0,0,1
56,Ontario Fire Department,1,0,1,0,0,0,0,0,0,0,1
384,San Francisco Fire Department,1,0,1,0,0,0,0,0,0,0,1
634,Miami-Dade Fire Rescue Department,1,0,1,0,0,0,0,0,0,0,1
17,Coral Gables Fire and Rescue Department,1,0,1,0,0,0,0,0,0,0,1
77,Newport News Fire Department,1,0,1,0,0,0,0,0,0,0,1
209,Boston Fire Department,1,0,1,0,0,0,0,0,0,0,1
82,Hall County Fire Services,1,0,1,0,0,0,0,0,0,0,1
63,Pasco Fire Department,1,0,1,0,0,0,0,0,0,0,1
5,Torrington Fire Department,1,0,1,0,0,0,0,0,0,0,1
155,Broward County Sheriffs Office Department of Fire Rescue,1,0,1,0,0,0,0,0,0,0,1
34,Jersey City Fire Department,1,0,1,0,0,0,0,0,0,0,1
66,Loudoun County Fire Rescue and EMS,1,0,1,0,0,0,0,0,0,0,1
20,Delaware Fire Department,1,0,1,0,0,0,0,0,0,0,1
25,East Pierce Fire and Rescue,1,0,1,0,0,0,0,0,0,0,1
48,Northwest Fire District,1,0,1,0,0,0,0,0,0,0,1
1,Simsbury Volunteer Fire Department,1,0,1,0,0,0,0,0,0,0,1
62,Alexandria Fire Department,1,0,1,0,0,0,0,0,0,0,1
24,Riviera Beach Fire Rescue,1,0,1,0,0,0,0,0,0,0,1
652,Washington DC Fire & EMS Department,1,0,1,0,0,0,0,0,0,0,1
43,City of Roseville Fire Department,1,0,1,0,0,0,0,0,0,0,1
456,Memphis Division of Fire Services,1,0,1,0,0,0,0,0,0,0,1
9,St Louis Park Fire Department,1,0,1,0,0,0,0,0,0,0,1
56,Golder Ranch Fire District,1,0,1,0,0,0,0,0,0,0,1
15,Beavercreek Township Fire Department,1,0,1,0,0,0,0,0,0,0,1
1,Southern Platte Fire Protection District,1,0,1,0,0,0,0,0,0,0,1
2,Fairmount Fire Protection District,1,0,1,0,0,0,0,0,0,0,1
51,Alexandria Fire Department,1,0,0,1,0,0,0,0,0,0,1
66,Richland Fire and Emergency Services,1,0,0,1,0,0,0,0,0,0,1
30,Jersey City Fire Department,1,0,0,1,0,0,0,0,0,0,1
60,Starwest Tech RMZ,1,0,0,1,0,0,0,0,0,0,1
39,Golder Ranch Fire District,1,0,0,1,0,0,0,0,0,0,1
228,Boston Fire Department,1,0,0,1,0,0,0,0,0,0,1
410,Orange County Fire Rescue Department,1,0,0,1,0,0,0,0,0,0,1
40,Olathe Fire Department,1,0,0,1,0,0,0,0,0,0,1
31,Cosumnes Community Services District Fire Department,1,0,0,1,0,0,0,0,0,0,1
73,Loudoun County Fire Rescue and EMS,1,0,0,1,0,0,0,0,0,0,1
13,Plainfield Fire Protection District,1,0,0,1,0,0,0,0,0,0,1
14,Noblesville Fire Department,1,0,0,1,0,0,0,0,0,0,1
5,Torrington Fire Department,1,0,0,1,0,0,0,0,0,0,1
3,Simsbury Volunteer Fire Department,1,0,0,1,0,0,0,0,0,0,1
50,Delray Beach Fire-Rescue Department,1,0,0,1,0,0,0,0,0,0,1
147,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,1,0,0,0,0,0,0,1
12,St Louis Park Fire Department,1,0,0,1,0,0,0,0,0,0,1
5,Southern Platte Fire Protection District,1,0,0,1,0,0,0,0,0,0,1
66,Pasco Fire Department,1,0,0,1,0,0,0,0,0,0,1
97,West Metro Fire Rescue,1,0,0,1,0,0,0,0,0,0,1
141,Lexington Fire Department,1,0,0,1,0,0,0,0,0,0,1
7,City of Westfield Fire Department,1,0,0,1,0,0,0,0,0,0,1
20,Beavercreek Township Fire Department,1,0,0,1,0,0,0,0,0,0,1
918,Los Angeles County Fire Department,1,0,0,1,0,0,0,0,0,0,1
18,Carmel Fire Department,1,0,0,1,0,0,0,0,0,0,1
132,City of Saint Paul Fire Department,1,0,0,1,0,0,0,0,0,0,1
30,New Rochelle Fire Department,1,0,0,1,0,0,0,0,0,0,1
93,Newport News Fire Department,1,0,0,1,0,0,0,0,0,0,1
35,City of Roseville Fire Department,1,0,0,1,0,0,0,0,0,0,1
16,Rogers Fire Department,1,0,0,1,0,0,0,0,0,0,1
66,The Villages Public Safety Department,1,0,0,1,0,0,0,0,0,0,1
29,South Adams County Fire Protection District,1,0,0,1,0,0,0,0,0,0,1
645,Miami-Dade Fire Rescue Department,1,0,0,1,0,0,0,0,0,0,1
380,San Francisco Fire Department,1,0,0,1,0,0,0,0,0,0,1
46,Bellevue Fire Department,1,0,0,1,0,0,0,0,0,0,1
35,Northwest Fire District,1,0,0,1,0,0,0,0,0,0,1
24,Jackson County Fire District 3,1,0,0,1,0,0,0,0,0,0,1
223,Tucson Fire Department,1,0,0,1,0,0,0,0,0,0,1
117,Richmond Fire and Emergency Services,1,0,0,1,0,0,0,0,0,0,1
242,Anne Arundel County Fire Department,1,0,0,1,0,0,0,0,0,0,1
692,Clark County Fire Department,1,0,0,1,0,0,0,0,0,0,1
78,Hall County Fire Services,1,0,0,1,0,0,0,0,0,0,1
2,Sheridan Fire Department,1,0,0,1,0,0,0,0,0,0,1
2,Fairmount Fire Protection District,1,0,0,1,0,0,0,0,0,0,1
48,City of Fort Myers Fire Department,1,0,0,1,0,0,0,0,0,0,1
18,Delaware Fire Department,1,0,0,1,0,0,0,0,0,0,1
5,Toms River Fire District 1,1,0,0,1,0,0,0,0,0,0,1
36,East Pierce Fire and Rescue,1,0,0,1,0,0,0,0,0,0,1
657,Washington DC Fire & EMS Department,1,0,0,1,0,0,0,0,0,0,1
49,Adams County Fire Protection District,1,0,0,1,0,0,0,0,0,0,1
159,Orlando Fire Department,1,0,0,1,0,0,0,0,0,0,1
17,Coral Gables Fire and Rescue Department,1,0,0,1,0,0,0,0,0,0,1
279,Albuquerque Fire Rescue,1,0,0,1,0,0,0,0,0,0,1
87,West Palm Beach Fire Department,1,0,0,1,0,0,0,0,0,0,1
168,Mesa Fire and Medical Department,1,0,0,1,0,0,0,0,0,0,1
11,Fishers Fire and Emergency Services,1,0,0,1,0,0,0,0,0,0,1
27,Riviera Beach Fire Rescue,1,0,0,1,0,0,0,0,0,0,1
18,City of Fairfax Fire Department,1,0,0,1,0,0,0,0,0,0,1
410,Memphis Division of Fire Services,1,0,0,1,0,0,0,0,0,0,1
1,Wayne Township Volunteer Fire Department,1,0,0,1,0,0,0,0,0,0,1
56,Ontario Fire Department,1,0,0,1,0,0,0,0,0,0,1
2,Cicero Fire Department,1,0,0,1,0,0,0,0,0,0,1
9,Kingston Fire and Rescue,1,0,0,1,0,0,0,0,0,0,1
141,Orlando Fire Department,1,0,0,0,0,0,0,0,0,0,1
15,Rogers Fire Department,1,0,0,0,0,0,0,0,0,0,1
660,Clark County Fire Department,1,0,0,0,0,0,0,0,0,0,1
15,St Louis Park Fire Department,1,0,0,0,0,0,0,0,0,0,1
51,Delray Beach Fire-Rescue Department,1,0,0,0,0,0,0,0,0,0,1
32,East Pierce Fire and Rescue,1,0,0,0,0,0,0,0,0,0,1
77,West Palm Beach Fire Department,1,0,0,0,0,0,0,0,0,0,1
22,Fishers Fire and Emergency Services,1,0,0,0,0,0,0,0,0,0,1
54,Northwest Fire District,1,0,0,0,0,0,0,0,0,0,1
33,Olathe Fire Department,1,0,0,0,0,0,0,0,0,0,1
424,Memphis Division of Fire Services,1,0,0,0,0,0,0,0,0,0,1
35,Jersey City Fire Department,1,0,0,0,0,0,0,0,0,0,1
599,Washington DC Fire & EMS Department,1,0,0,0,0,0,0,0,0,0,1
39,Ontario Fire Department,1,0,0,0,0,0,0,0,0,0,1
5,Simsbury Volunteer Fire Department,1,0,0,0,0,0,0,0,0,0,1
14,Plainfield Fire Protection District,1,0,0,0,0,0,0,0,0,0,1
64,Hall County Fire Services,1,0,0,0,0,0,0,0,0,0,1
14,Kingston Fire and Rescue,1,0,0,0,0,0,0,0,0,0,1
85,Newport News Fire Department,1,0,0,0,0,0,0,0,0,0,1
16,South Adams County Fire Protection District,1,0,0,0,0,0,0,0,0,0,1
56,Alexandria Fire Department,1,0,0,0,0,0,0,0,0,0,1
1015,Los Angeles County Fire Department,1,0,0,0,0,0,0,0,0,0,1
632,Miami-Dade Fire Rescue Department,1,0,0,0,0,0,0,0,0,0,1
195,Boston Fire Department,1,0,0,0,0,0,0,0,0,0,1
10,Southern Platte Fire Protection District,1,0,0,0,0,0,0,0,0,0,1
23,Riviera Beach Fire Rescue,1,0,0,0,0,0,0,0,0,0,1
218,Tucson Fire Department,1,0,0,0,0,0,0,0,0,0,1
18,Carmel Fire Department,1,0,0,0,0,0,0,0,0,0,1
40,Cosumnes Community Services District Fire Department,1,0,0,0,0,0,0,0,0,0,1
348,San Francisco Fire Department,1,0,0,0,0,0,0,0,0,0,1
8,City of Westfield Fire Department,1,0,0,0,0,0,0,0,0,0,1
230,Anne Arundel County Fire Department,1,0,0,0,0,0,0,0,0,0,1
47,Golder Ranch Fire District,1,0,0,0,0,0,0,0,0,0,1
238,Sacramento Metropolitan Fire District,1,0,0,0,0,0,0,0,0,0,1
43,City of Roseville Fire Department,1,0,0,0,0,0,0,0,0,0,1
22,Coral Gables Fire and Rescue Department,1,0,0,0,0,0,0,0,0,0,1
122,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,0,0,0,0,0,1
3,Toms River Fire District 1,1,0,0,0,0,0,0,0,0,0,1
117,West Metro Fire Rescue,1,0,0,0,0,0,0,0,0,0,1
41,Bellevue Fire Department,1,0,0,0,0,0,0,0,0,0,1
253,Albuquerque Fire Rescue,1,0,0,0,0,0,0,0,0,0,1
24,Jackson County Fire District 3,1,0,0,0,0,0,0,0,0,0,1
118,Richmond Fire and Emergency Services,1,0,0,0,0,0,0,0,0,0,1
30,New Rochelle Fire Department,1,0,0,0,0,0,0,0,0,0,1
71,Pasco Fire Department,1,0,0,0,0,0,0,0,0,0,1
48,Starwest Tech RMZ,1,0,0,0,0,0,0,0,0,0,1
2,Jackson Township Fire Department,1,0,0,0,0,0,0,0,0,0,1
2,Wayne Township Volunteer Fire Department,1,0,0,0,0,0,0,0,0,0,1
115,City of Saint Paul Fire Department,1,0,0,0,0,0,0,0,0,0,1
21,Beavercreek Township Fire Department,1,0,0,0,0,0,0,0,0,0,1
2,Sheridan Fire Department,1,0,0,0,0,0,0,0,0,0,1
177,Mesa Fire and Medical Department,1,0,0,0,0,0,0,0,0,0,1
11,Torrington Fire Department,1,0,0,0,0,0,0,0,0,0,1
128,Lexington Fire Department,1,0,0,0,0,0,0,0,0,0,1
11,City of Fairfax Fire Department,1,0,0,0,0,0,0,0,0,0,1
37,Adams County Fire Protection District,1,0,0,0,0,0,0,0,0,0,1
405,Orange County Fire Rescue Department,1,0,0,0,0,0,0,0,0,0,1
69,The Villages Public Safety Department,1,0,0,0,0,0,0,0,0,0,1
39,City of Fort Myers Fire Department,1,0,0,0,0,0,0,0,0,0,1
48,Loudoun County Fire Rescue and EMS,1,0,0,0,0,0,0,0,0,0,1
17,Noblesville Fire Department,1,0,0,0,0,0,0,0,0,0,1
2,Cicero Fire Department,1,0,0,0,0,0,0,0,0,0,1
23,Delaware Fire Department,1,0,0,0,0,0,0,0,0,0,1
71,Richland Fire and Emergency Services,1,0,0,0,0,0,0,0,0,0,1
87,Alexandria Fire Department,1,0,0,0,0,1,0,0,0,0,1
2,Toms River Fire District 1,1,0,0,0,0,1,0,0,0,0,1
234,Tucson Fire Department,1,0,0,0,0,1,0,0,0,0,1
40,Bellevue Fire Department,1,0,0,0,0,1,0,0,0,0,1
46,Golder Ranch Fire District,1,0,0,0,0,1,0,0,0,0,1
180,Orlando Fire Department,1,0,0,0,0,1,0,0,0,0,1
88,The Villages Public Safety Department,1,0,0,0,0,1,0,0,0,0,1
94,Newport News Fire Department,1,0,0,0,0,1,0,0,0,0,1
1092,Los Angeles County Fire Department,1,0,0,0,0,1,0,0,0,0,1
25,City of Fairfax Fire Department,1,0,0,0,0,1,0,0,0,0,1
34,South Adams County Fire Protection District,1,0,0,0,0,1,0,0,0,0,1
24,New Rochelle Fire Department,1,0,0,0,0,1,0,0,0,0,1
13,Kingston Fire and Rescue,1,0,0,0,0,1,0,0,0,0,1
433,Memphis Division of Fire Services,1,0,0,0,0,1,0,0,0,0,1
43,Jersey City Fire Department,1,0,0,0,0,1,0,0,0,0,1
56,Starwest Tech RMZ,1,0,0,0,0,1,0,0,0,0,1
441,Orange County Fire Rescue Department,1,0,0,0,0,1,0,0,0,0,1
39,Olathe Fire Department,1,0,0,0,0,1,0,0,0,0,1
131,City of Saint Paul Fire Department,1,0,0,0,0,1,0,0,0,0,1
201,Mesa Fire and Medical Department,1,0,0,0,0,1,0,0,0,0,1
4,Wayne Township Volunteer Fire Department,1,0,0,0,0,1,0,0,0,0,1
2,Cicero Fire Department,1,0,0,0,0,1,0,0,0,0,1
4,Southern Platte Fire Protection District,1,0,0,0,0,1,0,0,0,0,1
208,Boston Fire Department,1,0,0,0,0,1,0,0,0,0,1
26,Coral Gables Fire and Rescue Department,1,0,0,0,0,1,0,0,0,0,1
52,Adams County Fire Protection District,1,0,0,0,0,1,0,0,0,0,1
91,Richland Fire and Emergency Services,1,0,0,0,0,1,0,0,0,0,1
6,Fairmount Fire Protection District,1,0,0,0,0,1,0,0,0,0,1
71,West Palm Beach Fire Department,1,0,0,0,0,1,0,0,0,0,1
15,Rogers Fire Department,1,0,0,0,0,1,0,0,0,0,1
5,Torrington Fire Department,1,0,0,0,0,1,0,0,0,0,1
84,Ontario Fire Department,1,0,0,0,0,1,0,0,0,0,1
693,Clark County Fire Department,1,0,0,0,0,1,0,0,0,0,1
51,City of Roseville Fire Department,1,0,0,0,0,1,0,0,0,0,1
14,St Louis Park Fire Department,1,0,0,0,0,1,0,0,0,0,1
16,Noblesville Fire Department,1,0,0,0,0,1,0,0,0,0,1
50,Loudoun County Fire Rescue and EMS,1,0,0,0,0,1,0,0,0,0,1
24,Delaware Fire Department,1,0,0,0,0,1,0,0,0,0,1
648,Washington DC Fire & EMS Department,1,0,0,0,0,1,0,0,0,0,1
15,City of Westfield Fire Department,1,0,0,0,0,1,0,0,0,0,1
44,Cosumnes Community Services District Fire Department,1,0,0,0,0,1,0,0,0,0,1
4,Simsbury Volunteer Fire Department,1,0,0,0,0,1,0,0,0,0,1
1,Sheridan Fire Department,1,0,0,0,0,1,0,0,0,0,1
23,East Pierce Fire and Rescue,1,0,0,0,0,1,0,0,0,0,1
30,Riviera Beach Fire Rescue,1,0,0,0,0,1,0,0,0,0,1
45,Delray Beach Fire-Rescue Department,1,0,0,0,0,1,0,0,0,0,1
749,Miami-Dade Fire Rescue Department,1,0,0,0,0,1,0,0,0,0,1
13,Fishers Fire and Emergency Services,1,0,0,0,0,1,0,0,0,0,1
51,Northwest Fire District,1,0,0,0,0,1,0,0,0,0,1
117,West Metro Fire Rescue,1,0,0,0,0,1,0,0,0,0,1
26,Carmel Fire Department,1,0,0,0,0,1,0,0,0,0,1
26,Jackson County Fire District 3,1,0,0,0,0,1,0,0,0,0,1
410,San Francisco Fire Department,1,0,0,0,0,1,0,0,0,0,1
184,Lexington Fire Department,1,0,0,0,0,1,0,0,0,0,1
91,Pasco Fire Department,1,0,0,0,0,1,0,0,0,0,1
14,Plainfield Fire Protection District,1,0,0,0,0,1,0,0,0,0,1
118,Richmond Fire and Emergency Services,1,0,0,0,0,1,0,0,0,0,1
269,Albuquerque Fire Rescue,1,0,0,0,0,1,0,0,0,0,1
263,Sacramento Metropolitan Fire District,1,0,0,0,0,1,0,0,0,0,1
49,City of Fort Myers Fire Department,1,0,0,0,0,1,0,0,0,0,1
70,Hall County Fire Services,1,0,0,0,0,1,0,0,0,0,1
1,Jackson Township Fire Department,1,0,0,0,0,1,0,0,0,0,1
281,Anne Arundel County Fire Department,1,0,0,0,0,1,0,0,0,0,1
121,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,1,0,0,0,0,1
16,Fishers Fire and Emergency Services,1,0,0,0,0,0,1,0,0,0,1
1097,Los Angeles County Fire Department,1,0,0,0,0,0,1,0,0,0,1
112,Ontario Fire Department,1,0,0,0,0,0,1,0,0,0,1
81,The Villages Public Safety Department,1,0,0,0,0,0,1,0,0,0,1
272,Albuquerque Fire Rescue,1,0,0,0,0,0,1,0,0,0,1
7,Torrington Fire Department,1,0,0,0,0,0,1,0,0,0,1
